2025-11-26 18:04:10,635 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:09:00,079 | INFO     | neo4j                | Chunk pdf_chunk_9b5b12ac stored successfully.
2025-11-27 04:09:00,085 | INFO     | memory               | Recorded interest (user=demo, chunk=pdf_chunk_9b5b12ac) tokens=[]
2025-11-27 04:09:00,085 | INFO     | graph_builder        | Successfully stored graph chunk pdf_chunk_9b5b12ac
2025-11-27 04:09:00,086 | INFO     | entity_extraction    | Running entity and graph extraction LLM...
2025-11-27 04:09:17,693 | INFO     | llm_local            | Model generation completed, output length=2552 chars
2025-11-27 04:09:17,694 | INFO     | entity_extraction    | Extracted 8 entities and 7 relations.
2025-11-27 04:09:30,545 | INFO     | llm_local            | Model generation completed, output length=1891 chars
2025-11-27 04:09:30,545 | INFO     | relation_extractor   | Relation extractor returned 5 relations.
2025-11-27 04:09:30,546 | INFO     | graph_builder        | Building graph chunk pdf_chunk_931ae806: 8 entities, 12 relations
2025-11-27 04:09:30,546 | INFO     | neo4j                | Storing chunk pdf_chunk_931ae806: 8 entities, 12 relations
2025-11-27 04:09:30,619 | INFO     | neo4j                | Chunk pdf_chunk_931ae806 stored successfully.
2025-11-27 04:09:30,641 | INFO     | memory               | Recorded interest (user=demo, chunk=pdf_chunk_931ae806) tokens=[]
2025-11-27 04:09:30,641 | INFO     | graph_builder        | Successfully stored graph chunk pdf_chunk_931ae806
2025-11-27 04:09:30,642 | INFO     | entity_extraction    | Running entity and graph extraction LLM...
2025-11-27 04:09:33,780 | INFO     | llm_local            | Model generation completed, output length=409 chars
2025-11-27 04:09:33,780 | INFO     | entity_extraction    | Extracted 2 entities and 1 relations.
2025-11-27 04:09:35,244 | INFO     | llm_local            | Model generation completed, output length=166 chars
2025-11-27 04:09:35,244 | INFO     | relation_extractor   | Relation extractor returned 1 relations.
2025-11-27 04:09:35,244 | INFO     | graph_builder        | Building graph chunk pdf_chunk_5f9575cf: 2 entities, 2 relations
2025-11-27 04:09:35,244 | INFO     | neo4j                | Storing chunk pdf_chunk_5f9575cf: 2 entities, 2 relations
2025-11-27 04:09:35,382 | INFO     | neo4j                | Chunk pdf_chunk_5f9575cf stored successfully.
2025-11-27 04:09:35,387 | INFO     | memory               | Recorded interest (user=demo, chunk=pdf_chunk_5f9575cf) tokens=[]
2025-11-27 04:09:35,388 | INFO     | graph_builder        | Successfully stored graph chunk pdf_chunk_5f9575cf
2025-11-27 04:18:13,748 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:18:15,804 | INFO     | app                  | Active user set to: demo
2025-11-27 04:18:17,383 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:18:17,394 | INFO     | app                  | Active user set to: demo
2025-11-27 04:18:20,842 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:18:20,853 | INFO     | app                  | Active user set to: demo
2025-11-27 04:18:20,860 | WARNING  | gpu_manager          | Swapping Models: Unloading text to load yolo...
2025-11-27 04:18:21,335 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:18:21,336 | INFO     | llm_vision           | Loading YOLOv8 model: D:\models\yolo\yolov8m-seg.pt...
2025-11-27 04:18:21,717 | INFO     | gpu_manager          | Registered yolo model as active on GPU.
2025-11-27 04:18:21,717 | INFO     | llm_vision           | Segmenting image: C:\Users\Arib Ansari\Desktop\Minor Project\data\uploads\img_3f4ca2c3.jpg
2025-11-27 04:18:23,099 | INFO     | llm_vision           | YOLO detected 1 feature blocks.
2025-11-27 04:18:23,100 | WARNING  | gpu_manager          | Swapping Models: Unloading yolo to load vision...
2025-11-27 04:18:23,272 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:18:23,283 | INFO     | llm_vision           | Loading LLaVA from D:\models\vision\llava-v1.6-mistral-7b.Q4_K_M.gguf
2025-11-27 04:18:27,180 | INFO     | gpu_manager          | Registered vision model as active on GPU.
2025-11-27 04:18:27,191 | INFO     | llm_vision           | Generating description for Block 0 (umbrella)...
2025-11-27 04:18:29,834 | INFO     | llm_vision           | Extracting global scene graph...
2025-11-27 04:18:34,873 | INFO     | llm_vision           | Global Entities missing. Performing Smart Extraction (Entities+Relations).
2025-11-27 04:18:34,890 | WARNING  | gpu_manager          | Swapping Models: Unloading vision to load text...
2025-11-27 04:18:35,490 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:18:35,491 | INFO     | llm_local            | Loading local TEXT model from: D:\models\Mistral-7B-Instruct-v0.1-GGUF\mistral-7b-instruct-v0.1.Q4_K_M.gguf
2025-11-27 04:18:38,989 | INFO     | llm_local            | Loaded text model in 3.49s
2025-11-27 04:18:38,989 | INFO     | gpu_manager          | Registered text model as active on GPU.
2025-11-27 04:18:40,317 | INFO     | llm_local            | Model generation completed, output length=170 chars
2025-11-27 04:18:40,326 | INFO     | graph_builder        | Building Image Graph img_img_3f4ca2c3 from C:\Users\Arib Ansari\Desktop\Minor Project\data\uploads\img_3f4ca2c3.jpg
2025-11-27 04:18:40,327 | INFO     | neo4j                | Storing Scene Graph for Image img_img_3f4ca2c3 (1 ents). Context len: 43
2025-11-27 04:18:40,998 | INFO     | neo4j                | Image img_img_3f4ca2c3 stored successfully.
2025-11-27 04:18:40,998 | INFO     | graph_builder        | Starting Cross-Modal Fusion check...
2025-11-27 04:18:41,135 | INFO     | graph_builder        | Successfully stored and fused image graph img_img_3f4ca2c3
2025-11-27 04:21:36,945 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:21:36,959 | INFO     | app                  | Active user set to: demo
2025-11-27 04:21:37,170 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:21:37,179 | INFO     | app                  | Active user set to: demo
2025-11-27 04:21:42,165 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:21:42,177 | INFO     | app                  | Active user set to: demo
2025-11-27 04:21:45,480 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:21:45,491 | INFO     | app                  | Active user set to: demo
2025-11-27 04:21:45,500 | WARNING  | gpu_manager          | Swapping Models: Unloading text to load yolo...
2025-11-27 04:21:46,395 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:21:46,396 | INFO     | llm_vision           | Loading YOLOv8 model: D:\models\yolo\yolov8m-seg.pt...
2025-11-27 04:21:46,631 | INFO     | gpu_manager          | Registered yolo model as active on GPU.
2025-11-27 04:21:46,631 | INFO     | llm_vision           | Segmenting image: C:\Users\Arib Ansari\Desktop\Minor Project\data\uploads\img_7ee642af.jpg
2025-11-27 04:21:47,972 | INFO     | llm_vision           | YOLO detected 0 feature blocks.
2025-11-27 04:21:47,972 | INFO     | llm_vision           | YOLO failed/skipped. Using 2x2 Grid Fallback.
2025-11-27 04:21:47,980 | WARNING  | gpu_manager          | Swapping Models: Unloading yolo to load vision...
2025-11-27 04:21:48,153 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:21:48,156 | INFO     | llm_vision           | Loading LLaVA from D:\models\vision\llava-v1.6-mistral-7b.Q4_K_M.gguf
2025-11-27 04:21:51,460 | INFO     | gpu_manager          | Registered vision model as active on GPU.
2025-11-27 04:21:51,462 | INFO     | llm_vision           | Generating description for Block 0 (Top-Left Quadrant)...
2025-11-27 04:21:55,717 | INFO     | llm_vision           | Generating description for Block 1 (Top-Right Quadrant)...
2025-11-27 04:21:58,536 | INFO     | llm_vision           | Generating description for Block 2 (Bottom-Left Quadrant)...
2025-11-27 04:22:03,256 | INFO     | llm_vision           | Generating description for Block 3 (Bottom-Right Quadrant)...
2025-11-27 04:22:07,036 | INFO     | llm_vision           | Extracting global scene graph...
2025-11-27 04:22:09,502 | INFO     | llm_vision           | Global Entities missing. Performing Smart Extraction (Entities+Relations).
2025-11-27 04:22:09,503 | WARNING  | gpu_manager          | Swapping Models: Unloading vision to load text...
2025-11-27 04:22:10,156 | INFO     | gpu_manager          | GPU VRAM cleared.
2025-11-27 04:22:10,158 | INFO     | llm_local            | Loading local TEXT model from: D:\models\Mistral-7B-Instruct-v0.1-GGUF\mistral-7b-instruct-v0.1.Q4_K_M.gguf
2025-11-27 04:22:13,581 | INFO     | llm_local            | Loaded text model in 3.41s
2025-11-27 04:22:13,581 | INFO     | gpu_manager          | Registered text model as active on GPU.
2025-11-27 04:22:20,668 | INFO     | llm_local            | Model generation completed, output length=1113 chars
2025-11-27 04:22:22,578 | INFO     | llm_local            | Model generation completed, output length=236 chars
2025-11-27 04:22:33,627 | INFO     | llm_local            | Model generation completed, output length=2122 chars
2025-11-27 04:22:45,989 | INFO     | llm_local            | Model generation completed, output length=1832 chars
2025-11-27 04:22:46,002 | INFO     | graph_builder        | Building Image Graph img_img_7ee642af from C:\Users\Arib Ansari\Desktop\Minor Project\data\uploads\img_7ee642af.jpg
2025-11-27 04:22:46,004 | INFO     | neo4j                | Storing Scene Graph for Image img_img_7ee642af (16 ents). Context len: 62
2025-11-27 04:22:46,004 | ERROR    | graph_builder        | Failed to build/store image C:\Users\Arib Ansari\Desktop\Minor Project\data\uploads\img_7ee642af.jpg: 'NoneType' object has no attribute 'strip'
Traceback (most recent call last):
  File "C:\Users\Arib Ansari\Desktop\Minor Project\pipeline\graph_builder.py", line 149, in build_and_store_image
    store_image_scene_graph(
  File "C:\Users\Arib Ansari\Desktop\Minor Project\pipeline\neo4j_client.py", line 204, in store_image_scene_graph
    tgt = r.get("target", "").strip()
          ^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2025-11-27 04:22:46,011 | ERROR    | app                  | Image failed: 'NoneType' object has no attribute 'strip'
Traceback (most recent call last):
  File "C:\Users\Arib Ansari\Desktop\Minor Project\app.py", line 282, in <module>
    build_and_store_image(
  File "C:\Users\Arib Ansari\Desktop\Minor Project\pipeline\graph_builder.py", line 149, in build_and_store_image
    store_image_scene_graph(
  File "C:\Users\Arib Ansari\Desktop\Minor Project\pipeline\neo4j_client.py", line 204, in store_image_scene_graph
    tgt = r.get("target", "").strip()
          ^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2025-11-27 04:28:06,928 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 04:28:11,165 | INFO     | app                  | Active user set to: demo
2025-11-27 04:28:11,203 | INFO     | neo4j                | [OK] APOC detected: 5.26.16
2025-11-27 04:28:11,242 | INFO     | neo4j                | Executed index/constraint: CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE e.name IS UNIQUE
2025-11-27 04:28:11,250 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE (e.name) IS UNIQUE' has no effect. The index or constraint specified by 'CONSTRAINT entity_name_unique FOR (e:Entity) REQUIRE (e.name) IS UNIQUE' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE CONSTRAINT entity_name_unique IF NOT EXISTS FOR (e:Entity) REQUIRE e.name IS UNIQUE'
2025-11-27 04:28:11,263 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX chunk_id_idx IF NOT EXISTS FOR (c:Chunk) ON (c.id)
2025-11-27 04:28:11,265 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX chunk_id_idx IF NOT EXISTS FOR (e:Chunk) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX chunk_id_unique FOR (e:Chunk) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX chunk_id_idx IF NOT EXISTS FOR (c:Chunk) ON (c.id)'
2025-11-27 04:28:11,270 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)
2025-11-27 04:28:11,271 | INFO     | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='00NA0', status_description="note: successful completion - index or constraint already exists. The command 'CREATE RANGE INDEX image_id_idx IF NOT EXISTS FOR (e:Image) ON (e.id)' has no effect. The index or constraint specified by 'RANGE INDEX unique_image_id FOR (e:Image) ON (e.id)' already exists.", position=None, raw_classification='SCHEMA', classification=<NotificationClassification.SCHEMA: 'SCHEMA'>, raw_severity='INFORMATION', severity=<NotificationSeverity.INFORMATION: 'INFORMATION'>, diagnostic_record={'_classification': 'SCHEMA', '_severity': 'INFORMATION', 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: 'CREATE INDEX image_id_idx IF NOT EXISTS FOR (i:Image) ON (i.id)'
2025-11-27 04:28:11,278 | INFO     | neo4j                | Executed index/constraint: CREATE INDEX community_idx IF NOT EXISTS FOR (c:Community) ON (c.id)
